 time            v(vin)          v(vout)        
 4.34415500e-03  7.58300532e-01  3.55043002e-01 
 4.34515500e-03  7.58265328e-01  3.55428175e-01 
 4.34615500e-03  7.58229797e-01  3.55818672e-01 
 4.34715500e-03  7.58193942e-01  3.56214539e-01 
 4.34815500e-03  7.58157764e-01  3.56615826e-01 
 4.34915500e-03  7.58121263e-01  3.57022582e-01 
 4.35015500e-03  7.58084442e-01  3.57434859e-01 
 4.35115500e-03  7.58047301e-01  3.57852708e-01 
 4.35215500e-03  7.58009843e-01  3.58276183e-01 
 4.35315500e-03  7.57972069e-01  3.58705337e-01 
 4.35415500e-03  7.57933980e-01  3.59140226e-01 
 4.35515500e-03  7.57895577e-01  3.59580906e-01 
 4.35615500e-03  7.57856863e-01  3.60027435e-01 
 4.35715500e-03  7.57817839e-01  3.60479872e-01 
 4.35815500e-03  7.57778506e-01  3.60938276e-01 
 4.35915500e-03  7.57738866e-01  3.61402709e-01 
 4.36015500e-03  7.57698921e-01  3.61873232e-01 
 4.36115500e-03  7.57658672e-01  3.62349910e-01 
 4.36215500e-03  7.57618120e-01  3.62832808e-01 
 4.36315500e-03  7.57577267e-01  3.63321991e-01 
 4.36415500e-03  7.57536116e-01  3.63817527e-01 
 4.36515500e-03  7.57494667e-01  3.64319486e-01 
 4.36615500e-03  7.57452922e-01  3.64827937e-01 
 4.36715500e-03  7.57410882e-01  3.65342952e-01 
 4.36815500e-03  7.57368551e-01  3.65864605e-01 
 4.36915500e-03  7.57325928e-01  3.66392969e-01 
 4.37015500e-03  7.57283016e-01  3.66928121e-01 
 4.37115500e-03  7.57239817e-01  3.67470139e-01 
 4.37215500e-03  7.57196331e-01  3.68019102e-01 
 4.37315500e-03  7.57152562e-01  3.68575090e-01 
 4.37415500e-03  7.57108510e-01  3.69138185e-01 
 4.37515500e-03  7.57064178e-01  3.69708472e-01 
 4.37615500e-03  7.57019567e-01  3.70286036e-01 
 4.37715500e-03  7.56974678e-01  3.70870963e-01 
 4.37815500e-03  7.56929515e-01  3.71463343e-01 
 4.37915500e-03  7.56884077e-01  3.72063267e-01 
 4.38015500e-03  7.56838368e-01  3.72670826e-01 
 4.38115500e-03  7.56792389e-01  3.73286115e-01 
 4.38215500e-03  7.56746142e-01  3.73909228e-01 
 4.38315500e-03  7.56699629e-01  3.74540265e-01 
 4.38415500e-03  7.56652851e-01  3.75179323e-01 
 4.38515500e-03  7.56605810e-01  3.75826505e-01 
 4.38615500e-03  7.56558509e-01  3.76481914e-01 
 4.38715500e-03  7.56510949e-01  3.77145653e-01 
 4.38815500e-03  7.56463131e-01  3.77817831e-01 
 4.38915500e-03  7.56415059e-01  3.78498556e-01 
 4.39015500e-03  7.56366733e-01  3.79187938e-01 
 4.39115500e-03  7.56318156e-01  3.79886090e-01 
 4.39215500e-03  7.56269329e-01  3.80593127e-01 
 4.39315500e-03  7.56220255e-01  3.81309166e-01 
 4.39415500e-03  7.56170936e-01  3.82034324e-01 
 4.39515500e-03  7.56121372e-01  3.82768723e-01 
 4.39615500e-03  7.56071567e-01  3.83512484e-01 
 4.39715500e-03  7.56021523e-01  3.84265733e-01 
 4.39815500e-03  7.55971241e-01  3.85028596e-01 
 4.39915500e-03  7.55920723e-01  3.85801201e-01 
 4.40015500e-03  7.55869971e-01  3.86583679e-01 
 4.40115500e-03  7.55818987e-01  3.87376162e-01 
 4.40215500e-03  7.55767774e-01  3.88178786e-01 
 4.40315500e-03  7.55716333e-01  3.88991685e-01 
 4.40415500e-03  7.55664666e-01  3.89814999e-01 
 4.40515500e-03  7.55612776e-01  3.90648869e-01 
 4.40615500e-03  7.55560664e-01  3.91493435e-01 
 4.40715500e-03  7.55508333e-01  3.92348843e-01 
 4.40815500e-03  7.55455784e-01  3.93215238e-01 
 4.40915500e-03  7.55403020e-01  3.94092768e-01 
 4.41015500e-03  7.55350043e-01  3.94981583e-01 
 4.41115500e-03  7.55296854e-01  3.95881833e-01 
 4.41215500e-03  7.55243456e-01  3.96793671e-01 
 4.41315500e-03  7.55189851e-01  3.97717253e-01 
 4.41415500e-03  7.55136042e-01  3.98652733e-01 
 4.41515500e-03  7.55082029e-01  3.99600269e-01 
 4.41615500e-03  7.55027816e-01  4.00560020e-01 
 4.41715500e-03  7.54973404e-01  4.01532147e-01 
 4.41815500e-03  7.54918796e-01  4.02516809e-01 
 4.41915500e-03  7.54863994e-01  4.03514170e-01 
 4.42015500e-03  7.54809000e-01  4.04524393e-01 
 4.42115500e-03  7.54753816e-01  4.05547641e-01 
 4.42215500e-03  7.54698445e-01  4.06584081e-01 
 4.42315500e-03  7.54642887e-01  4.07633877e-01 
 4.42415500e-03  7.54587147e-01  4.08697195e-01 
 4.42515500e-03  7.54531225e-01  4.09774201e-01 
 4.42615500e-03  7.54475125e-01  4.10865063e-01 
 4.42715500e-03  7.54418848e-01  4.11969946e-01 
 4.42815500e-03  7.54362396e-01  4.13089016e-01 
 4.42915500e-03  7.54305773e-01  4.14222439e-01 
 4.43015500e-03  7.54248979e-01  4.15370380e-01 
 4.43115500e-03  7.54192017e-01  4.16533005e-01 
 4.43215500e-03  7.54134890e-01  4.17710476e-01 
 4.43315500e-03  7.54077600e-01  4.18902955e-01 
 4.43415500e-03  7.54020149e-01  4.20110604e-01 
 4.43515500e-03  7.53962539e-01  4.21333582e-01 
 4.43615500e-03  7.53904773e-01  4.22572046e-01 
 4.43715500e-03  7.53846852e-01  4.23826150e-01 
 4.43815500e-03  7.53788780e-01  4.25096049e-01 
 4.43915500e-03  7.53730558e-01  4.26381891e-01 
 4.44015500e-03  7.53672189e-01  4.27683825e-01 
 4.44115500e-03  7.53613675e-01  4.29001993e-01 
 4.44215500e-03  7.53555018e-01  4.30336538e-01 
 4.44315500e-03  7.53496221e-01  4.31687595e-01 
 4.44415500e-03  7.53437285e-01  4.33055297e-01 
 4.44515500e-03  7.53378214e-01  4.34439773e-01 
 4.44615500e-03  7.53319010e-01  4.35841148e-01 
 4.44715500e-03  7.53259675e-01  4.37259539e-01 
 4.44815500e-03  7.53200211e-01  4.38695062e-01 
 4.44915500e-03  7.53140621e-01  4.40147826e-01 
 4.45015500e-03  7.53080906e-01  4.41617932e-01 
 4.45115500e-03  7.53021070e-01  4.43105480e-01 
 4.45215500e-03  7.52961115e-01  4.44610559e-01 
 4.45315500e-03  7.52901043e-01  4.46133256e-01 
 4.45415500e-03  7.52840856e-01  4.47673648e-01 
 4.45515500e-03  7.52780557e-01  4.49231807e-01 
 4.45615500e-03  7.52720149e-01  4.50807797e-01 
 4.45715500e-03  7.52659633e-01  4.52401677e-01 
 4.45815500e-03  7.52599012e-01  4.54013495e-01 
 4.45915500e-03  7.52538288e-01  4.55643295e-01 
 4.46015500e-03  7.52477465e-01  4.57291111e-01 
 4.46115500e-03  7.52416543e-01  4.58956970e-01 
 4.46215500e-03  7.52355526e-01  4.60640892e-01 
 4.46315500e-03  7.52294416e-01  4.62342888e-01 
 4.46415500e-03  7.52233216e-01  4.64062960e-01 
 4.46515500e-03  7.52171927e-01  4.65801104e-01 
 4.46615500e-03  7.52110553e-01  4.67557306e-01 
 4.46715500e-03  7.52049095e-01  4.69331545e-01 
 4.46815500e-03  7.51987556e-01  4.71123791e-01 
 4.46915500e-03  7.51925939e-01  4.72934006e-01 
 4.47015500e-03  7.51864246e-01  4.74762145e-01 
 4.47115500e-03  7.51802479e-01  4.76608152e-01 
 4.47215500e-03  7.51740641e-01  4.78471966e-01 
 4.47315500e-03  7.51678735e-01  4.80353517e-01 
 4.47415500e-03  7.51616762e-01  4.82252726e-01 
 4.47515500e-03  7.51554725e-01  4.84169509e-01 
 4.47615500e-03  7.51492627e-01  4.86103771e-01 
 4.47715500e-03  7.51430470e-01  4.88055413e-01 
 4.47815500e-03  7.51368256e-01  4.90024325e-01 
 4.47915500e-03  7.51305989e-01  4.92010393e-01 
 4.48015500e-03  7.51243670e-01  4.94013495e-01 
 4.48115500e-03  7.51181301e-01  4.96033502e-01 
 4.48215500e-03  7.51118887e-01  4.98070280e-01 
 4.48315500e-03  7.51056428e-01  5.00123685e-01 
 4.48415500e-03  7.50993927e-01  5.02193571e-01 
 4.48515500e-03  7.50931387e-01  5.04279783e-01 
 4.48615500e-03  7.50868810e-01  5.06382164e-01 
 4.48715500e-03  7.50806199e-01  5.08500547e-01 
 4.48815500e-03  7.50743556e-01  5.10634762e-01 
 4.48915500e-03  7.50680884e-01  5.12784636e-01 
 4.49015500e-03  7.50618185e-01  5.14949988e-01 
 4.49115500e-03  7.50555462e-01  5.17130633e-01 
 4.49215500e-03  7.50492716e-01  5.19326384e-01 
 4.49315500e-03  7.50429951e-01  5.21537046e-01 
 4.49415500e-03  7.50367170e-01  5.23762424e-01 
 4.49515500e-03  7.50304373e-01  5.26002317e-01 
 4.49615500e-03  7.50241565e-01  5.28256521e-01 
 4.49715500e-03  7.50178747e-01  5.30524828e-01 
 4.49815500e-03  7.50115922e-01  5.32807029e-01 
 4.49915500e-03  7.50053093e-01  5.35102909e-01 
 4.50015500e-03  7.49990261e-01  5.37412254e-01 
 4.50115500e-03  7.49927430e-01  5.39734843e-01 
 4.50215500e-03  7.49864601e-01  5.42070457e-01 
 4.50315500e-03  7.49801778e-01  5.44418870e-01 
 4.50415500e-03  7.49738963e-01  5.46779859e-01 
 4.50515500e-03  7.49676158e-01  5.49153195e-01 
 4.50615500e-03  7.49613366e-01  5.51538650e-01 
 4.50715500e-03  7.49550590e-01  5.53935991e-01 
 4.50815500e-03  7.49487830e-01  5.56344986e-01 
 4.50915500e-03  7.49425092e-01  5.58765401e-01 
 4.51015500e-03  7.49362375e-01  5.61197001e-01 
 4.51115500e-03  7.49299684e-01  5.63639548e-01 
 4.51215500e-03  7.49237021e-01  5.66092805e-01 
 4.51315500e-03  7.49174388e-01  5.68556531e-01 
 4.51415500e-03  7.49111787e-01  5.71030488e-01 
 4.51515500e-03  7.49049222e-01  5.73514434e-01 
 4.51615500e-03  7.48986694e-01  5.76008126e-01 
 4.51715500e-03  7.48924206e-01  5.78511322e-01 
 4.51815500e-03  7.48861760e-01  5.81023779e-01 
 4.51915500e-03  7.48799359e-01  5.83545252e-01 
 4.52015500e-03  7.48737006e-01  5.86075497e-01 
 4.52115500e-03  7.48674703e-01  5.88614267e-01 
 4.52215500e-03  7.48612452e-01  5.91161317e-01 
 4.52315500e-03  7.48550255e-01  5.93716400e-01 
 4.52415500e-03  7.48488116e-01  5.96279269e-01 
 4.52515500e-03  7.48426037e-01  5.98849677e-01 
 4.52615500e-03  7.48364020e-01  6.01427376e-01 
 4.52715500e-03  7.48302067e-01  6.04012118e-01 
 4.52815500e-03  7.48240182e-01  6.06603655e-01 
 4.52915500e-03  7.48178366e-01  6.09201737e-01 
 4.53015500e-03  7.48116621e-01  6.11806116e-01 
 4.53115500e-03  7.48054951e-01  6.14416542e-01 
 4.53215500e-03  7.47993358e-01  6.17032766e-01 
 4.53315500e-03  7.47931845e-01  6.19654537e-01 
 4.53415500e-03  7.47870412e-01  6.22281607e-01 
 4.53515500e-03  7.47809064e-01  6.24913725e-01 
 4.53615500e-03  7.47747803e-01  6.27550641e-01 
 4.53715500e-03  7.47686630e-01  6.30192104e-01 
 4.53815500e-03  7.47625548e-01  6.32837864e-01 
 4.53915500e-03  7.47564561e-01  6.35487671e-01 
 4.54015500e-03  7.47503669e-01  6.38141273e-01 
 4.54115500e-03  7.47442876e-01  6.40798420e-01 
 4.54215500e-03  7.47382184e-01  6.43458862e-01 
 4.54315500e-03  7.47321596e-01  6.46122347e-01 
 4.54415500e-03  7.47261113e-01  6.48788626e-01 
 4.54515500e-03  7.47200738e-01  6.51457446e-01 
 4.54615500e-03  7.47140474e-01  6.54128558e-01 
 4.54715500e-03  7.47080322e-01  6.56801711e-01 
 4.54815500e-03  7.47020286e-01  6.59476654e-01 
 4.54915500e-03  7.46960368e-01  6.62153137e-01 
 4.55015500e-03  7.46900569e-01  6.64830909e-01 
 4.55115500e-03  7.46840893e-01  6.67509721e-01 
 4.55215500e-03  7.46781342e-01  6.70189321e-01 
 4.55315500e-03  7.46721917e-01  6.72869462e-01 
 4.55415500e-03  7.46662622e-01  6.75549892e-01 
 4.55515500e-03  7.46603459e-01  6.78230362e-01 
 4.55615500e-03  7.46544430e-01  6.80910623e-01 
 4.55715500e-03  7.46485537e-01  6.83590427e-01 
 4.55815500e-03  7.46426784e-01  6.86269524e-01 
 4.55915500e-03  7.46368171e-01  6.88947667e-01 
 4.56015500e-03  7.46309701e-01  6.91624607e-01 
 4.56115500e-03  7.46251377e-01  6.94300097e-01 
 4.56215500e-03  7.46193202e-01  6.96973890e-01 
 4.56315500e-03  7.46135176e-01  6.99645740e-01 
 4.56415500e-03  7.46077303e-01  7.02315400e-01 
 4.56515500e-03  7.46019585e-01  7.04982624e-01 
 4.56615500e-03  7.45962024e-01  7.07647168e-01 
 4.56715500e-03  7.45904623e-01  7.10308787e-01 
 4.56815500e-03  7.45847383e-01  7.12967237e-01 
 4.56915500e-03  7.45790307e-01  7.15622275e-01 
 4.57015500e-03  7.45733397e-01  7.18273659e-01 
 4.57115500e-03  7.45676656e-01  7.20921146e-01 
 4.57215500e-03  7.45620085e-01  7.23564496e-01 
 4.57315500e-03  7.45563687e-01  7.26203469e-01 
 4.57415500e-03  7.45507465e-01  7.28837824e-01 
 4.57515500e-03  7.45451420e-01  7.31467324e-01 
 4.57615500e-03  7.45395554e-01  7.34091732e-01 
 4.57715500e-03  7.45339870e-01  7.36710809e-01 
 4.57815500e-03  7.45284370e-01  7.39324322e-01 
 4.57915500e-03  7.45229057e-01  7.41932035e-01 
 4.58015500e-03  7.45173931e-01  7.44533715e-01 
 4.58115500e-03  7.45118996e-01  7.47129130e-01 
 4.58215500e-03  7.45064254e-01  7.49718048e-01 
 4.58315500e-03  7.45009707e-01  7.52300240e-01 
 4.58415500e-03  7.44955357e-01  7.54875477e-01 
 4.58515500e-03  7.44901206e-01  7.57443532e-01 
 4.58615500e-03  7.44847256e-01  7.60004178e-01 
 4.58715500e-03  7.44793509e-01  7.62557193e-01 
 4.58815500e-03  7.44739968e-01  7.65102351e-01 
 4.58915500e-03  7.44686635e-01  7.67639432e-01 
 4.59015500e-03  7.44633512e-01  7.70168217e-01 
 4.59115500e-03  7.44580600e-01  7.72688485e-01 
 4.59215500e-03  7.44527902e-01  7.75200022e-01 
 4.59315500e-03  7.44475421e-01  7.77702611e-01 
 4.59415500e-03  7.44423157e-01  7.80196040e-01 
 4.59515500e-03  7.44371114e-01  7.82680096e-01 
 4.59615500e-03  7.44319293e-01  7.85154571e-01 
 4.59715500e-03  7.44267696e-01  7.87619256e-01 
 4.59815500e-03  7.44216325e-01  7.90073946e-01 
 4.59915500e-03  7.44165183e-01  7.92518436e-01 
 4.60015500e-03  7.44114271e-01  7.94952526e-01 
 4.60115500e-03  7.44063592e-01  7.97376014e-01 
 4.60215500e-03  7.44013147e-01  7.99788704e-01 
 4.60315500e-03  7.43962938e-01  8.02190400e-01 
 4.60415500e-03  7.43912967e-01  8.04580908e-01 
 4.60515500e-03  7.43863237e-01  8.06960038e-01 
 4.60615500e-03  7.43813749e-01  8.09327601e-01 
 4.60715500e-03  7.43764505e-01  8.11683410e-01 
 4.60815500e-03  7.43715508e-01  8.14027376e-01 
 4.60915500e-03  7.43666759e-01  8.16359045e-01 
 4.61015500e-03  7.43618259e-01  8.18678485e-01 
 4.61115500e-03  7.43570012e-01  8.20985464e-01 
 4.61215500e-03  7.43522018e-01  8.23279794e-01 
 4.61315500e-03  7.43474280e-01  8.25561302e-01 
 4.61415500e-03  7.43426800e-01  8.27829821e-01 
 4.61515500e-03  7.43379579e-01  8.30085184e-01 
 4.61615500e-03  7.43332620e-01  8.32327227e-01 
 4.61715500e-03  7.43285924e-01  8.34555790e-01 
 4.61815500e-03  7.43239493e-01  8.36770715e-01 
 4.61915500e-03  7.43193328e-01  8.38971845e-01 
 4.62015500e-03  7.43147433e-01  8.41159030e-01 
 4.62115500e-03  7.43101808e-01  8.43332119e-01 
 4.62215500e-03  7.43056455e-01  8.45490965e-01 
 4.62315500e-03  7.43011377e-01  8.47635425e-01 
 4.62415500e-03  7.42966574e-01  8.49765358e-01 
 4.62515500e-03  7.42922049e-01  8.51880625e-01 
 4.62615500e-03  7.42877804e-01  8.53981092e-01 
 4.62715500e-03  7.42833839e-01  8.56066627e-01 
 4.62815500e-03  7.42790158e-01  8.58137101e-01 
 4.62915500e-03  7.42746761e-01  8.60192388e-01 
 4.63015500e-03  7.42703650e-01  8.62232365e-01 
 4.63115500e-03  7.42660828e-01  8.64256913e-01 
 4.63215500e-03  7.42618295e-01  8.66265914e-01 
 4.63315500e-03  7.42576054e-01  8.68259255e-01 
 4.63415500e-03  7.42534106e-01  8.70236825e-01 
 4.63515500e-03  7.42492452e-01  8.72198518e-01 
 4.63615500e-03  7.42451095e-01  8.74144228e-01 
 4.63715500e-03  7.42410036e-01  8.76073854e-01 
 4.63815500e-03  7.42369277e-01  8.77987299e-01 
 4.63915500e-03  7.42328819e-01  8.79884468e-01 
 4.64015500e-03  7.42288663e-01  8.81765268e-01 
 4.64115500e-03  7.42248813e-01  8.83629611e-01 
 4.64215500e-03  7.42209268e-01  8.85477411e-01 
 4.64315500e-03  7.42170030e-01  8.87308586e-01 
 4.64415500e-03  7.42131102e-01  8.89123056e-01 
 4.64515500e-03  7.42092485e-01  8.90920745e-01 
 4.64615500e-03  7.42054179e-01  8.92701579e-01 
 4.64715500e-03  7.42016187e-01  8.94465489e-01 
 4.64815500e-03  7.41978511e-01  8.96212407e-01 
 4.64915500e-03  7.41941151e-01  8.97942268e-01 
 4.65015500e-03  7.41904109e-01  8.99655012e-01 
 4.65115500e-03  7.41867387e-01  9.01350581e-01 
 4.65215500e-03  7.41830986e-01  9.03028918e-01 
 4.65315500e-03  7.41794908e-01  9.04689972e-01 
 4.65415500e-03  7.41759153e-01  9.06333694e-01 
 4.65515500e-03  7.41723724e-01  9.07960035e-01 
 4.65615500e-03  7.41688622e-01  9.09568954e-01 
 4.65715500e-03  7.41653847e-01  9.11160408e-01 
 4.65815500e-03  7.41619402e-01  9.12734359e-01 
 4.65915500e-03  7.41585288e-01  9.14290772e-01 
 4.66015500e-03  7.41551506e-01  9.15829614e-01 
 4.66115500e-03  7.41518058e-01  9.17350855e-01 
 4.66215500e-03  7.41484945e-01  9.18854467e-01 
 4.66315500e-03  7.41452167e-01  9.20340425e-01 
 4.66415500e-03  7.41419727e-01  9.21808706e-01 
 4.66515500e-03  7.41387626e-01  9.23259291e-01 
 4.66615500e-03  7.41355865e-01  9.24692162e-01 
 4.66715500e-03  7.41324445e-01  9.26107304e-01 
 4.66815500e-03  7.41293368e-01  9.27504703e-01 
 4.66915500e-03  7.41262634e-01  9.28884349e-01 
 4.67015500e-03  7.41232246e-01  9.30246234e-01 
 4.67115500e-03  7.41202203e-01  9.31590351e-01 
 4.67215500e-03  7.41172508e-01  9.32916696e-01 
 4.67315500e-03  7.41143161e-01  9.34225268e-01 
 4.67415500e-03  7.41114164e-01  9.35516066e-01 
 4.67515500e-03  7.41085518e-01  9.36789091e-01 
 4.67615500e-03  7.41057223e-01  9.38044349e-01 
 4.67715500e-03  7.41029282e-01  9.39281844e-01 
 4.67815500e-03  7.41001695e-01  9.40501584e-01 
 4.67915500e-03  7.40974463e-01  9.41703577e-01 
 4.68015500e-03  7.40947587e-01  9.42887836e-01 
 4.68115500e-03  7.40921069e-01  9.44054371e-01 
 4.68215500e-03  7.40894909e-01  9.45203198e-01 
 4.68315500e-03  7.40869109e-01  9.46334331e-01 
 4.68415500e-03  7.40843669e-01  9.47447788e-01 
 4.68515500e-03  7.40818590e-01  9.48543586e-01 
 4.68615500e-03  7.40793874e-01  9.49621745e-01 
 4.68715500e-03  7.40769522e-01  9.50682286e-01 
 4.68815500e-03  7.40745534e-01  9.51725230e-01 
 4.68915500e-03  7.40721911e-01  9.52750601e-01 
 4.69015500e-03  7.40698654e-01  9.53758423e-01 
 4.69115500e-03  7.40675765e-01  9.54748721e-01 
 4.69215500e-03  7.40653244e-01  9.55721521e-01 
 4.69315500e-03  7.40631092e-01  9.56676849e-01 
 4.69415500e-03  7.40609309e-01  9.57614733e-01 
 4.69515500e-03  7.40587898e-01  9.58535202e-01 
 4.69615500e-03  7.40566858e-01  9.59438286e-01 
 4.69715500e-03  7.40546190e-01  9.60324012e-01 
 4.69815500e-03  7.40525896e-01  9.61192413e-01 
 4.69915500e-03  7.40505975e-01  9.62043518e-01 
 4.70015500e-03  7.40486430e-01  9.62877360e-01 
 4.70115500e-03  7.40467260e-01  9.63693969e-01 
 4.70215500e-03  7.40448466e-01  9.64493378e-01 
 4.70315500e-03  7.40430050e-01  9.65275619e-01 
 4.70415500e-03  7.40412011e-01  9.66040724e-01 
 4.70515500e-03  7.40394351e-01  9.66788727e-01 
 4.70615500e-03  7.40377070e-01  9.67519660e-01 
 4.70715500e-03  7.40360168e-01  9.68233556e-01 
 4.70815500e-03  7.40343648e-01  9.68930448e-01 
 4.70915500e-03  7.40327509e-01  9.69610369e-01 
 4.71015500e-03  7.40311751e-01  9.70273353e-01 
 4.71115500e-03  7.40296376e-01  9.70919430e-01 
 4.71215500e-03  7.40281384e-01  9.71548635e-01 
 4.71315500e-03  7.40266776e-01  9.72160999e-01 
 4.71415500e-03  7.40252552e-01  9.72756555e-01 
 4.71515500e-03  7.40238713e-01  9.73335333e-01 
 4.71615500e-03  7.40225259e-01  9.73897367e-01 
 4.71715500e-03  7.40212191e-01  9.74442686e-01 
 4.71815500e-03  7.40199509e-01  9.74971321e-01 
 4.71915500e-03  7.40187215e-01  9.75483303e-01 
 4.72015500e-03  7.40175307e-01  9.75978660e-01 
 4.72115500e-03  7.40163788e-01  9.76457422e-01 
 4.72215500e-03  7.40152657e-01  9.76919617e-01 
 4.72315500e-03  7.40141914e-01  9.77365274e-01 
 4.72415500e-03  7.40131561e-01  9.77794418e-01 
 4.72515500e-03  7.40121598e-01  9.78207077e-01 
 4.72615500e-03  7.40112024e-01  9.78603276e-01 
 4.72715500e-03  7.40102841e-01  9.78983040e-01 
 4.72815500e-03  7.40094049e-01  9.79346394e-01 
 4.72915500e-03  7.40085647e-01  9.79693360e-01 
 4.73015500e-03  7.40077637e-01  9.80023962e-01 
 4.73115500e-03  7.40070019e-01  9.80338220e-01 
 4.73215500e-03  7.40062793e-01  9.80636155e-01 
 4.73315500e-03  7.40055959e-01  9.80917788e-01 
 4.73415500e-03  7.40049517e-01  9.81183137e-01 
 4.73515500e-03  7.40043469e-01  9.81432220e-01 
 4.73615500e-03  7.40037813e-01  9.81665054e-01 
 4.73715500e-03  7.40032551e-01  9.81881654e-01 
 4.73815500e-03  7.40027682e-01  9.82082036e-01 
 4.73915500e-03  7.40023207e-01  9.82266214e-01 
 4.74015500e-03  7.40019126e-01  9.82434200e-01 
 4.74115500e-03  7.40015439e-01  9.82586006e-01 
 4.74215500e-03  7.40012146e-01  9.82721643e-01 
 4.74315500e-03  7.40009247e-01  9.82841119e-01 
 4.74415500e-03  7.40006743e-01  9.82944445e-01 
 4.74515500e-03  7.40004633e-01  9.83031626e-01 
 4.74615500e-03  7.40002918e-01  9.83102670e-01 
 4.74715500e-03  7.40001598e-01  9.83157584e-01 
 4.74815500e-03  7.40000672e-01  9.83196366e-01 
 4.74915500e-03  7.40000141e-01  9.83219021e-01 
 4.75015500e-03  7.40000005e-01  9.83225553e-01 
 4.75115500e-03  7.40000263e-01  9.83215962e-01 
 4.75215500e-03  7.40000917e-01  9.83190247e-01 
 4.75315500e-03  7.40001965e-01  9.83148407e-01 
 4.75415500e-03  7.40003408e-01  9.83090439e-01 
 4.75515500e-03  7.40005245e-01  9.83016334e-01 
 4.75615500e-03  7.40007477e-01  9.82926093e-01 
 4.75715500e-03  7.40010104e-01  9.82819709e-01 
 4.75815500e-03  7.40013124e-01  9.82697173e-01 
 4.75915500e-03  7.40016540e-01  9.82558477e-01 
 4.76015500e-03  7.40020349e-01  9.82403613e-01 
 4.76115500e-03  7.40024552e-01  9.82232568e-01 
 4.76215500e-03  7.40029149e-01  9.82045331e-01 
 4.76315500e-03  7.40034140e-01  9.81841890e-01 
 4.76415500e-03  7.40039524e-01  9.81622230e-01 
 4.76515500e-03  7.40045302e-01  9.81386337e-01 
 4.76615500e-03  7.40051472e-01  9.81134195e-01 
 4.76715500e-03  7.40058035e-01  9.80865787e-01 
 4.76815500e-03  7.40064991e-01  9.80581095e-01 
 4.76915500e-03  7.40072339e-01  9.80280100e-01 
 4.77015500e-03  7.40080078e-01  9.79962782e-01 
 4.77115500e-03  7.40088210e-01  9.79629122e-01 
 4.77215500e-03  7.40096732e-01  9.79279096e-01 
 4.77315500e-03  7.40105646e-01  9.78912683e-01 
 4.77415500e-03  7.40114950e-01  9.78529860e-01 
 4.77515500e-03  7.40124645e-01  9.78130602e-01 
 4.77615500e-03  7.40134729e-01  9.77714885e-01 
 4.77715500e-03  7.40145203e-01  9.77282682e-01 
 4.77815500e-03  7.40156066e-01  9.76833967e-01 
 4.77915500e-03  7.40167317e-01  9.76368714e-01 
 4.78015500e-03  7.40178957e-01  9.75886895e-01 
